"STOXX50E.Open","STOXX50E.High","STOXX50E.Low","STOXX50E.Close","STOXX50E.Volume","STOXX50E.Adjusted","Date"
2206.610107,2206.610107,2206.610107,2206.610107,0,2206.610107,"2011-08-18"
2159.070068,2159.070068,2159.070068,2159.070068,0,2159.070068,"2011-08-19"
2183.389893,2183.389893,2183.389893,2183.389893,0,2183.389893,"2011-08-22"
2199.97998,2199.97998,2199.97998,2199.97998,0,2199.97998,"2011-08-23"
2238.699951,2238.699951,2238.699951,2238.699951,0,2238.699951,"2011-08-24"
2216.699951,2216.699951,2216.699951,2216.699951,0,2216.699951,"2011-08-25"
2190.439941,2190.439941,2190.439941,2190.439941,0,2190.439941,"2011-08-26"
2239.300049,2239.300049,2239.300049,2239.300049,0,2239.300049,"2011-08-29"
2239.139893,2239.139893,2239.139893,2239.139893,0,2239.139893,"2011-08-30"
2302.080078,2302.080078,2302.080078,2302.080078,0,2302.080078,"2011-08-31"
2305.75,2305.75,2305.75,2305.75,0,2305.75,"2011-09-01"
2220.719971,2220.719971,2220.719971,2220.719971,0,2220.719971,"2011-09-02"
2107.27002,2107.27002,2107.27002,2107.27002,0,2107.27002,"2011-09-05"
2080.100098,2080.100098,2080.100098,2080.100098,0,2080.100098,"2011-09-06"
2151.159912,2151.159912,2151.159912,2151.159912,0,2151.159912,"2011-09-07"
2163.399902,2163.399902,2163.399902,2163.399902,0,2163.399902,"2011-09-08"
2073.669922,2073.669922,2073.669922,2073.669922,0,2073.669922,"2011-09-09"
1995.01001,1995.01001,1995.01001,1995.01001,0,1995.01001,"2011-09-12"
2036.640015,2036.640015,2036.640015,2036.640015,0,2036.640015,"2011-09-13"
2083.379883,2083.379883,2083.379883,2083.379883,0,2083.379883,"2011-09-14"
2155.620117,2155.620117,2155.620117,2155.620117,0,2155.620117,"2011-09-15"
2159.280029,2159.280029,2159.280029,2159.280029,0,2159.280029,"2011-09-16"
2096.100098,2096.100098,2096.100098,2096.100098,0,2096.100098,"2011-09-19"
2140.409912,2140.409912,2140.409912,2140.409912,0,2140.409912,"2011-09-20"
2098.48999,2098.48999,2098.48999,2098.48999,0,2098.48999,"2011-09-21"
1995.75,1995.75,1995.75,1995.75,0,1995.75,"2011-09-22"
2026.030029,2026.030029,2026.030029,2026.030029,0,2026.030029,"2011-09-23"
2083.350098,2083.350098,2083.350098,2083.350098,0,2083.350098,"2011-09-26"
2194.030029,2194.030029,2194.030029,2194.030029,0,2194.030029,"2011-09-27"
2176.639893,2176.639893,2176.639893,2176.639893,0,2176.639893,"2011-09-28"
2212.439941,2212.439941,2212.439941,2212.439941,0,2212.439941,"2011-09-29"
2179.659912,2179.659912,2179.659912,2179.659912,0,2179.659912,"2011-09-30"
2138.23999,2138.23999,2138.23999,2138.23999,0,2138.23999,"2011-10-03"
2091.090088,2091.090088,2091.090088,2091.090088,0,2091.090088,"2011-10-04"
2179.419922,2179.419922,2179.419922,2179.419922,0,2179.419922,"2011-10-05"
2248.780029,2248.780029,2248.780029,2248.780029,0,2248.780029,"2011-10-06"
2269.189941,2269.189941,2269.189941,2269.189941,0,2269.189941,"2011-10-07"
2320.800049,2320.800049,2320.800049,2320.800049,0,2320.800049,"2011-10-10"
2315.969971,2315.969971,2315.969971,2315.969971,0,2315.969971,"2011-10-11"
2372.149902,2372.149902,2372.149902,2372.149902,0,2372.149902,"2011-10-12"
2332.52002,2332.52002,2332.52002,2332.52002,0,2332.52002,"2011-10-13"
2355.47998,2355.47998,2355.47998,2355.47998,0,2355.47998,"2011-10-14"
2315.889893,2315.889893,2315.889893,2315.889893,0,2315.889893,"2011-10-17"
2306.810059,2306.810059,2306.810059,2306.810059,0,2306.810059,"2011-10-18"
2330.080078,2330.080078,2330.080078,2330.080078,0,2330.080078,"2011-10-19"
2271.77002,2271.77002,2271.77002,2271.77002,0,2271.77002,"2011-10-20"
2337.51001,2337.51001,2337.51001,2337.51001,0,2337.51001,"2011-10-21"
2369.070068,2369.070068,2369.070068,2369.070068,0,2369.070068,"2011-10-24"
2343.959961,2343.959961,2343.959961,2343.959961,0,2343.959961,"2011-10-25"
2335.060059,2335.060059,2335.060059,2335.060059,0,2335.060059,"2011-10-26"
2476.919922,2476.919922,2476.919922,2476.919922,0,2476.919922,"2011-10-27"
2462.360107,2462.360107,2462.360107,2462.360107,0,2462.360107,"2011-10-28"
2385.219971,2385.219971,2385.219971,2385.219971,0,2385.219971,"2011-10-31"
2259.72998,2259.72998,2259.72998,2259.72998,0,2259.72998,"2011-11-01"
2291.889893,2291.889893,2291.889893,2291.889893,0,2291.889893,"2011-11-02"
2347.939941,2347.939941,2347.939941,2347.939941,0,2347.939941,"2011-11-03"
2291.469971,2291.469971,2291.469971,2291.469971,0,2291.469971,"2011-11-04"
2275.919922,2275.919922,2275.919922,2275.919922,0,2275.919922,"2011-11-07"
2303.199951,2303.199951,2303.199951,2303.199951,0,2303.199951,"2011-11-08"
2249.389893,2249.389893,2249.389893,2249.389893,0,2249.389893,"2011-11-09"
2254.919922,2254.919922,2254.919922,2254.919922,0,2254.919922,"2011-11-10"
2324.810059,2324.810059,2324.810059,2324.810059,0,2324.810059,"2011-11-11"
2288.320068,2288.320068,2288.320068,2288.320068,0,2288.320068,"2011-11-14"
2254,2254,2254,2254,0,2254,"2011-11-15"
2267.959961,2267.959961,2267.959961,2267.959961,0,2267.959961,"2011-11-16"
2242.780029,2242.780029,2242.780029,2242.780029,0,2242.780029,"2011-11-17"
2236.679932,2236.679932,2236.679932,2236.679932,0,2236.679932,"2011-11-18"
2160.280029,2160.280029,2160.280029,2160.280029,0,2160.280029,"2011-11-21"
2136.810059,2136.810059,2136.810059,2136.810059,0,2136.810059,"2011-11-22"
2096.790039,2096.790039,2096.790039,2096.790039,0,2096.790039,"2011-11-23"
2090.25,2090.25,2090.25,2090.25,0,2090.25,"2011-11-24"
2111.26001,2111.26001,2111.26001,2111.26001,0,2111.26001,"2011-11-25"
2221.76001,2221.76001,2221.76001,2221.76001,0,2221.76001,"2011-11-28"
2234.169922,2234.169922,2234.169922,2234.169922,0,2234.169922,"2011-11-29"
2330.429932,2330.429932,2330.429932,2330.429932,0,2330.429932,"2011-11-30"
2313.840088,2313.840088,2313.840088,2313.840088,0,2313.840088,"2011-12-01"
2342.5,2342.5,2342.5,2342.5,0,2342.5,"2011-12-02"
2369.389893,2369.389893,2369.389893,2369.389893,0,2369.389893,"2011-12-05"
2356.709961,2356.709961,2356.709961,2356.709961,0,2356.709961,"2011-12-06"
2344.919922,2344.919922,2344.919922,2344.919922,0,2344.919922,"2011-12-07"
2288.050049,2288.050049,2288.050049,2288.050049,0,2288.050049,"2011-12-08"
2342.590088,2342.590088,2342.590088,2342.590088,0,2342.590088,"2011-12-09"
2269.459961,2269.459961,2269.459961,2269.459961,0,2269.459961,"2011-12-12"
2260.97998,2260.97998,2260.97998,2260.97998,0,2260.97998,"2011-12-13"
2205.909912,2205.909912,2205.909912,2205.909912,0,2205.909912,"2011-12-14"
2224.889893,2224.889893,2224.889893,2224.889893,0,2224.889893,"2011-12-15"
2202.719971,2202.719971,2202.719971,2202.719971,0,2202.719971,"2011-12-16"
2202.949951,2202.949951,2202.949951,2202.949951,0,2202.949951,"2011-12-19"
2262.389893,2262.389893,2262.389893,2262.389893,0,2262.389893,"2011-12-20"
2244.350098,2244.350098,2244.350098,2244.350098,0,2244.350098,"2011-12-21"
2273.02002,2273.02002,2273.02002,2273.02002,0,2273.02002,"2011-12-22"
2290.370117,2290.370117,2290.370117,2290.370117,0,2290.370117,"2011-12-23"
2290.310059,2290.310059,2290.310059,2290.310059,0,2290.310059,"2011-12-27"
2255.030029,2255.030029,2255.030029,2255.030029,0,2255.030029,"2011-12-28"
2292.280029,2292.280029,2292.280029,2292.280029,0,2292.280029,"2011-12-29"
2316.550049,2316.550049,2316.550049,2316.550049,0,2316.550049,"2011-12-30"
2389.909912,2389.909912,2389.909912,2389.909912,0,2389.909912,"2012-01-03"
2349.889893,2349.889893,2349.889893,2349.889893,0,2349.889893,"2012-01-04"
2315.75,2315.75,2315.75,2315.75,0,2315.75,"2012-01-05"
2298.649902,2298.649902,2298.649902,2298.649902,0,2298.649902,"2012-01-06"
2286.449951,2286.449951,2286.449951,2286.449951,0,2286.449951,"2012-01-09"
2347.469971,2347.469971,2347.469971,2347.469971,0,2347.469971,"2012-01-10"
2339.51001,2339.51001,2339.51001,2339.51001,0,2339.51001,"2012-01-11"
2345.850098,2345.850098,2345.850098,2345.850098,0,2345.850098,"2012-01-12"
2338.01001,2338.01001,2338.01001,2338.01001,0,2338.01001,"2012-01-13"
2361.560059,2361.560059,2361.560059,2361.560059,0,2361.560059,"2012-01-16"
2396.629883,2396.629883,2396.629883,2396.629883,0,2396.629883,"2012-01-17"
2390.639893,2390.639893,2390.639893,2390.639893,0,2390.639893,"2012-01-18"
2435.040039,2435.040039,2435.040039,2435.040039,0,2435.040039,"2012-01-19"
2426.959961,2426.959961,2426.959961,2426.959961,0,2426.959961,"2012-01-20"
2441.439941,2441.439941,2441.439941,2441.439941,0,2441.439941,"2012-01-23"
2432.070068,2432.070068,2432.070068,2432.070068,0,2432.070068,"2012-01-24"
2421.120117,2421.120117,2421.120117,2421.120117,0,2421.120117,"2012-01-25"
2460.399902,2460.399902,2460.399902,2460.399902,0,2460.399902,"2012-01-26"
2436.620117,2436.620117,2436.620117,2436.620117,0,2436.620117,"2012-01-27"
2404.620117,2404.620117,2404.620117,2404.620117,0,2404.620117,"2012-01-30"
2416.659912,2416.659912,2416.659912,2416.659912,0,2416.659912,"2012-01-31"
2470.790039,2470.790039,2470.790039,2470.790039,0,2470.790039,"2012-02-01"
2478.149902,2478.149902,2478.149902,2478.149902,0,2478.149902,"2012-02-02"
2515.149902,2515.149902,2515.149902,2515.149902,0,2515.149902,"2012-02-03"
2507.889893,2507.889893,2507.889893,2507.889893,0,2507.889893,"2012-02-06"
2514.120117,2514.120117,2514.120117,2514.120117,0,2514.120117,"2012-02-07"
2512.919922,2512.919922,2512.919922,2512.919922,0,2512.919922,"2012-02-08"
2522.340088,2522.340088,2522.340088,2522.340088,0,2522.340088,"2012-02-09"
2480.76001,2480.76001,2480.76001,2480.76001,0,2480.76001,"2012-02-10"
2491.540039,2491.540039,2491.540039,2491.540039,0,2491.540039,"2012-02-13"
2488.290039,2488.290039,2488.290039,2488.290039,0,2488.290039,"2012-02-14"
2493.959961,2493.959961,2493.959961,2493.959961,0,2493.959961,"2012-02-15"
2489.340088,2489.340088,2489.340088,2489.340088,0,2489.340088,"2012-02-16"
2520.310059,2520.310059,2520.310059,2520.310059,0,2520.310059,"2012-02-17"
2550.280029,2550.280029,2550.280029,2550.280029,0,2550.280029,"2012-02-20"
2541.600098,2541.600098,2541.600098,2541.600098,0,2541.600098,"2012-02-21"
2519,2519,2519,2519,0,2519,"2012-02-22"
2508.080078,2508.080078,2508.080078,2508.080078,0,2508.080078,"2012-02-23"
2523.689941,2523.689941,2523.689941,2523.689941,0,2523.689941,"2012-02-24"
2513.060059,2513.060059,2513.060059,2513.060059,0,2513.060059,"2012-02-27"
2519.719971,2519.719971,2519.719971,2519.719971,0,2519.719971,"2012-02-28"
2512.110107,2512.110107,2512.110107,2512.110107,0,2512.110107,"2012-02-29"
2548.659912,2548.659912,2548.659912,2548.659912,0,2548.659912,"2012-03-01"
2546.159912,2546.159912,2546.159912,2546.159912,0,2546.159912,"2012-03-02"
2529.860107,2529.860107,2529.860107,2529.860107,0,2529.860107,"2012-03-05"
2443.52002,2443.52002,2443.52002,2443.52002,0,2443.52002,"2012-03-06"
2460.77002,2460.77002,2460.77002,2460.77002,0,2460.77002,"2012-03-07"
2514.219971,2514.219971,2514.219971,2514.219971,0,2514.219971,"2012-03-08"
2515.949951,2515.949951,2515.949951,2515.949951,0,2515.949951,"2012-03-09"
2514.969971,2514.969971,2514.969971,2514.969971,0,2514.969971,"2012-03-12"
2556.820068,2556.820068,2556.820068,2556.820068,0,2556.820068,"2012-03-13"
2574.790039,2574.790039,2574.790039,2574.790039,0,2574.790039,"2012-03-14"
2593.969971,2593.969971,2593.969971,2593.969971,0,2593.969971,"2012-03-15"
2608.300049,2608.300049,2608.300049,2608.300049,0,2608.300049,"2012-03-16"
2608.419922,2608.419922,2608.419922,2608.419922,0,2608.419922,"2012-03-19"
2576.610107,2576.610107,2576.610107,2576.610107,0,2576.610107,"2012-03-20"
2567.580078,2567.580078,2567.580078,2567.580078,0,2567.580078,"2012-03-21"
2530.219971,2530.219971,2530.219971,2530.219971,0,2530.219971,"2012-03-22"
2525.429932,2525.429932,2525.429932,2525.429932,0,2525.429932,"2012-03-23"
2539.870117,2539.870117,2539.870117,2539.870117,0,2539.870117,"2012-03-26"
2525.209961,2525.209961,2525.209961,2525.209961,0,2525.209961,"2012-03-27"
2496.689941,2496.689941,2496.689941,2496.689941,0,2496.689941,"2012-03-28"
2452.73999,2452.73999,2452.73999,2452.73999,0,2452.73999,"2012-03-29"
2477.280029,2477.280029,2477.280029,2477.280029,0,2477.280029,"2012-03-30"
2501.179932,2501.179932,2501.179932,2501.179932,0,2501.179932,"2012-04-02"
2458.97998,2458.97998,2458.97998,2458.97998,0,2458.97998,"2012-04-03"
2398.459961,2398.459961,2398.459961,2398.459961,0,2398.459961,"2012-04-04"
2392.540039,2392.540039,2392.540039,2392.540039,0,2392.540039,"2012-04-05"
2321.530029,2321.530029,2321.530029,2321.530029,0,2321.530029,"2012-04-10"
2341.360107,2341.360107,2341.360107,2341.360107,0,2341.360107,"2012-04-11"
2352.23999,2352.23999,2352.23999,2352.23999,0,2352.23999,"2012-04-12"
2291.51001,2291.51001,2291.51001,2291.51001,0,2291.51001,"2012-04-13"
2301.189941,2301.189941,2301.189941,2301.189941,0,2301.189941,"2012-04-16"
2367.050049,2367.050049,2367.050049,2367.050049,0,2367.050049,"2012-04-17"
2327.840088,2327.840088,2327.840088,2327.840088,0,2327.840088,"2012-04-18"
2284.669922,2284.669922,2284.669922,2284.669922,0,2284.669922,"2012-04-19"
2311.27002,2311.27002,2311.27002,2311.27002,0,2311.27002,"2012-04-20"
2244.830078,2244.830078,2244.830078,2244.830078,0,2244.830078,"2012-04-23"
2284.080078,2284.080078,2284.080078,2284.080078,0,2284.080078,"2012-04-24"
2322.909912,2322.909912,2322.909912,2322.909912,0,2322.909912,"2012-04-25"
2322.689941,2322.689941,2322.689941,2322.689941,0,2322.689941,"2012-04-26"
2344.02002,2344.02002,2344.02002,2344.02002,0,2344.02002,"2012-04-27"
2306.429932,2306.429932,2306.429932,2306.429932,0,2306.429932,"2012-04-30"
2290.310059,2290.310059,2290.310059,2290.310059,0,2290.310059,"2012-05-02"
2287.100098,2287.100098,2287.100098,2287.100098,0,2287.100098,"2012-05-03"
2248.340088,2248.340088,2248.340088,2248.340088,0,2248.340088,"2012-05-04"
2283.090088,2283.090088,2283.090088,2283.090088,0,2283.090088,"2012-05-07"
2236.110107,2236.110107,2236.110107,2236.110107,0,2236.110107,"2012-05-08"
2225.629883,2225.629883,2225.629883,2225.629883,0,2225.629883,"2012-05-09"
2247.379883,2247.379883,2247.379883,2247.379883,0,2247.379883,"2012-05-10"
2254.540039,2254.540039,2254.540039,2254.540039,0,2254.540039,"2012-05-11"
2201.949951,2201.949951,2201.949951,2201.949951,0,2201.949951,"2012-05-14"
2178.669922,2178.669922,2178.669922,2178.669922,0,2178.669922,"2012-05-15"
2175.340088,2175.340088,2175.340088,2175.340088,0,2175.340088,"2012-05-16"
2144.689941,2144.689941,2144.689941,2144.689941,0,2144.689941,"2012-05-18"
2150.159912,2150.159912,2150.159912,2150.159912,0,2150.159912,"2012-05-21"
2192.850098,2192.850098,2192.850098,2192.850098,0,2192.850098,"2012-05-22"
2134.050049,2134.050049,2134.050049,2134.050049,0,2134.050049,"2012-05-23"
2156.52002,2156.52002,2156.52002,2156.52002,0,2156.52002,"2012-05-24"
2161.870117,2161.870117,2161.870117,2161.870117,0,2161.870117,"2012-05-25"
2160.310059,2160.310059,2160.310059,2160.310059,0,2160.310059,"2012-05-29"
2116.179932,2116.179932,2116.179932,2116.179932,0,2116.179932,"2012-05-30"
2118.939941,2118.939941,2118.939941,2118.939941,0,2118.939941,"2012-05-31"
2068.659912,2068.659912,2068.659912,2068.659912,0,2068.659912,"2012-06-01"
2078.959961,2078.959961,2078.959961,2078.959961,0,2078.959961,"2012-06-04"
2087.310059,2087.310059,2087.310059,2087.310059,0,2087.310059,"2012-06-05"
2137.72998,2137.72998,2137.72998,2137.72998,0,2137.72998,"2012-06-06"
2143.080078,2143.080078,2143.080078,2143.080078,0,2143.080078,"2012-06-07"
2143.899902,2143.899902,2143.899902,2143.899902,0,2143.899902,"2012-06-08"
2137.699951,2137.699951,2137.699951,2137.699951,0,2137.699951,"2012-06-11"
2143.379883,2143.379883,2143.379883,2143.379883,0,2143.379883,"2012-06-12"
2143.5,2143.5,2143.5,2143.5,0,2143.5,"2012-06-13"
2148.209961,2148.209961,2148.209961,2148.209961,0,2148.209961,"2012-06-14"
2181.22998,2181.22998,2181.22998,2181.22998,0,2181.22998,"2012-06-15"
2155.639893,2155.639893,2155.639893,2155.639893,0,2155.639893,"2012-06-18"
2198.01001,2198.01001,2198.01001,2198.01001,0,2198.01001,"2012-06-19"
2207.48999,2207.48999,2207.48999,2207.48999,0,2207.48999,"2012-06-20"
2199.419922,2199.419922,2199.419922,2199.419922,0,2199.419922,"2012-06-21"
2186.810059,2186.810059,2186.810059,2186.810059,0,2186.810059,"2012-06-22"
2130.709961,2130.709961,2130.709961,2130.709961,0,2130.709961,"2012-06-25"
2127.949951,2127.949951,2127.949951,2127.949951,0,2127.949951,"2012-06-26"
2165.610107,2165.610107,2165.610107,2165.610107,0,2165.610107,"2012-06-27"
2157.620117,2157.620117,2157.620117,2157.620117,0,2157.620117,"2012-06-28"
2264.719971,2264.719971,2264.719971,2264.719971,0,2264.719971,"2012-06-29"
2292.080078,2292.080078,2292.080078,2292.080078,0,2292.080078,"2012-07-02"
2320.429932,2320.429932,2320.429932,2320.429932,0,2320.429932,"2012-07-03"
2312.409912,2312.409912,2312.409912,2312.409912,0,2312.409912,"2012-07-04"
2284.919922,2284.919922,2284.919922,2284.919922,0,2284.919922,"2012-07-05"
2235.51001,2235.51001,2235.51001,2235.51001,0,2235.51001,"2012-07-06"
2227.909912,2227.909912,2227.909912,2227.909912,0,2227.909912,"2012-07-09"
2241.850098,2241.850098,2241.850098,2241.850098,0,2241.850098,"2012-07-10"
2246.22998,2246.22998,2246.22998,2246.22998,0,2246.22998,"2012-07-11"
2228.01001,2228.01001,2228.01001,2228.01001,0,2228.01001,"2012-07-12"
2259.090088,2259.090088,2259.090088,2259.090088,0,2259.090088,"2012-07-13"
2251.959961,2251.959961,2251.959961,2251.959961,0,2251.959961,"2012-07-16"
2250.75,2250.75,2250.75,2250.75,0,2250.75,"2012-07-17"
2284.699951,2284.699951,2284.699951,2284.699951,0,2284.699951,"2012-07-18"
2302.449951,2302.449951,2302.449951,2302.449951,0,2302.449951,"2012-07-19"
2237.330078,2237.330078,2237.330078,2237.330078,0,2237.330078,"2012-07-20"
2179.310059,2179.310059,2179.310059,2179.310059,0,2179.310059,"2012-07-23"
2151.540039,2151.540039,2151.540039,2151.540039,0,2151.540039,"2012-07-24"
2159.090088,2159.090088,2159.090088,2159.090088,0,2159.090088,"2012-07-25"
2251.050049,2251.050049,2251.050049,2251.050049,0,2251.050049,"2012-07-26"
2301.22998,2301.22998,2301.22998,2301.22998,0,2301.22998,"2012-07-27"
2340.310059,2340.310059,2340.310059,2340.310059,0,2340.310059,"2012-07-30"
2325.719971,2325.719971,2325.719971,2325.719971,0,2325.719971,"2012-07-31"
2263.360107,2263.360107,2263.360107,2263.360107,0,2263.360107,"2012-08-02"
2372.580078,2372.580078,2372.580078,2372.580078,0,2372.580078,"2012-08-03"
2399.320068,2399.320068,2399.320068,2399.320068,0,2399.320068,"2012-08-06"
2440.23999,2440.23999,2440.23999,2440.23999,0,2440.23999,"2012-08-07"
2432.280029,2432.280029,2432.280029,2432.280029,0,2432.280029,"2012-08-08"
2437.040039,2437.040039,2437.040039,2437.040039,0,2437.040039,"2012-08-09"
2423.219971,2423.219971,2423.219971,2423.219971,0,2423.219971,"2012-08-10"
2415.959961,2415.959961,2415.959961,2415.959961,0,2415.959961,"2012-08-13"
2432.290039,2432.290039,2432.290039,2432.290039,0,2432.290039,"2012-08-14"
2430.389893,2430.389893,2430.389893,2430.389893,0,2430.389893,"2012-08-15"
2456.530029,2456.530029,2456.530029,2456.530029,0,2456.530029,"2012-08-16"
2471.530029,2471.530029,2471.530029,2471.530029,0,2471.530029,"2012-08-17"
2466.320068,2466.320068,2466.320068,2466.320068,0,2466.320068,"2012-08-20"
2490.27002,2490.27002,2490.27002,2490.27002,0,2490.27002,"2012-08-21"
2452.72998,2452.72998,2452.72998,2452.72998,0,2452.72998,"2012-08-22"
2429.169922,2429.169922,2429.169922,2429.169922,0,2429.169922,"2012-08-23"
2434.22998,2434.22998,2434.22998,2434.22998,0,2434.22998,"2012-08-24"
2461.820068,2461.820068,2461.820068,2461.820068,0,2461.820068,"2012-08-27"
2442.120117,2442.120117,2442.120117,2442.120117,0,2442.120117,"2012-08-28"
2434.22998,2434.22998,2434.22998,2434.22998,0,2434.22998,"2012-08-29"
2403.800049,2403.800049,2403.800049,2403.800049,0,2403.800049,"2012-08-30"
2440.709961,2440.709961,2440.709961,2440.709961,0,2440.709961,"2012-08-31"
2463.169922,2463.169922,2463.169922,2463.169922,0,2463.169922,"2012-09-03"
2436.540039,2436.540039,2436.540039,2436.540039,0,2436.540039,"2012-09-04"
2441.810059,2441.810059,2441.810059,2441.810059,0,2441.810059,"2012-09-05"
2524.949951,2524.949951,2524.949951,2524.949951,0,2524.949951,"2012-09-06"
2538.600098,2538.600098,2538.600098,2538.600098,0,2538.600098,"2012-09-07"
2528.530029,2528.530029,2528.530029,2528.530029,0,2528.530029,"2012-09-10"
2557.649902,2557.649902,2557.649902,2557.649902,0,2557.649902,"2012-09-11"
2564.800049,2564.800049,2564.800049,2564.800049,0,2564.800049,"2012-09-12"
2543.219971,2543.219971,2543.219971,2543.219971,0,2543.219971,"2012-09-13"
2594.560059,2594.560059,2594.560059,2594.560059,0,2594.560059,"2012-09-14"
2583.570068,2583.570068,2583.570068,2583.570068,0,2583.570068,"2012-09-17"
2553.399902,2553.399902,2553.399902,2553.399902,0,2553.399902,"2012-09-18"
2567.669922,2567.669922,2567.669922,2567.669922,0,2567.669922,"2012-09-19"
2553.030029,2553.030029,2553.030029,2553.030029,0,2553.030029,"2012-09-20"
2577.080078,2577.080078,2577.080078,2577.080078,0,2577.080078,"2012-09-21"
2557.889893,2557.889893,2557.889893,2557.889893,0,2557.889893,"2012-09-24"
2568.47998,2568.47998,2568.47998,2568.47998,0,2568.47998,"2012-09-25"
2498.52002,2498.52002,2498.52002,2498.52002,0,2498.52002,"2012-09-26"
2506.060059,2506.060059,2506.060059,2506.060059,0,2506.060059,"2012-09-27"
2454.26001,2454.26001,2454.26001,2454.26001,0,2454.26001,"2012-09-28"
2498.810059,2498.810059,2498.810059,2498.810059,0,2498.810059,"2012-10-01"
2493.590088,2493.590088,2493.590088,2493.590088,0,2493.590088,"2012-10-02"
2492.47998,2492.47998,2492.47998,2492.47998,0,2492.47998,"2012-10-03"
2485.75,2485.75,2485.75,2485.75,0,2485.75,"2012-10-04"
2531.209961,2531.209961,2531.209961,2531.209961,0,2531.209961,"2012-10-05"
2496.090088,2496.090088,2496.090088,2496.090088,0,2496.090088,"2012-10-08"
2472.22998,2472.22998,2472.22998,2472.22998,0,2472.22998,"2012-10-09"
2456.540039,2456.540039,2456.540039,2456.540039,0,2456.540039,"2012-10-10"
2487.080078,2487.080078,2487.080078,2487.080078,0,2487.080078,"2012-10-11"
2469.090088,2469.090088,2469.090088,2469.090088,0,2469.090088,"2012-10-12"
2485.120117,2485.120117,2485.120117,2485.120117,0,2485.120117,"2012-10-15"
2547.899902,2547.899902,2547.899902,2547.899902,0,2547.899902,"2012-10-16"
2569.830078,2569.830078,2569.830078,2569.830078,0,2569.830078,"2012-10-17"
2574.189941,2574.189941,2574.189941,2574.189941,0,2574.189941,"2012-10-18"
2542.23999,2542.23999,2542.23999,2542.23999,0,2542.23999,"2012-10-19"
2531.100098,2531.100098,2531.100098,2531.100098,0,2531.100098,"2012-10-22"
2477.919922,2477.919922,2477.919922,2477.919922,0,2477.919922,"2012-10-23"
2490.580078,2490.580078,2490.580078,2490.580078,0,2490.580078,"2012-10-24"
2483.429932,2483.429932,2483.429932,2483.429932,0,2483.429932,"2012-10-25"
2496.100098,2496.100098,2496.100098,2496.100098,0,2496.100098,"2012-10-26"
2478.830078,2478.830078,2478.830078,2478.830078,0,2478.830078,"2012-10-29"
2515.98999,2515.98999,2515.98999,2515.98999,0,2515.98999,"2012-10-30"
2503.639893,2503.639893,2503.639893,2503.639893,0,2503.639893,"2012-10-31"
2533.870117,2533.870117,2533.870117,2533.870117,0,2533.870117,"2012-11-01"
2547.149902,2547.149902,2547.149902,2547.149902,0,2547.149902,"2012-11-02"
2517.669922,2517.669922,2517.669922,2517.669922,0,2517.669922,"2012-11-05"
2535.939941,2535.939941,2535.939941,2535.939941,0,2535.939941,"2012-11-06"
2479.100098,2479.100098,2479.100098,2479.100098,0,2479.100098,"2012-11-07"
2479.129883,2479.129883,2479.129883,2479.129883,0,2479.129883,"2012-11-08"
2479.820068,2479.820068,2479.820068,2479.820068,0,2479.820068,"2012-11-09"
2473.52002,2473.52002,2473.52002,2473.52002,0,2473.52002,"2012-11-12"
2493.139893,2493.139893,2493.139893,2493.139893,0,2493.139893,"2012-11-13"
2472.840088,2472.840088,2472.840088,2472.840088,0,2472.840088,"2012-11-14"
2461.77002,2461.77002,2461.77002,2461.77002,0,2461.77002,"2012-11-15"
2427.320068,2427.320068,2427.320068,2427.320068,0,2427.320068,"2012-11-16"
2495.209961,2495.209961,2495.209961,2495.209961,0,2495.209961,"2012-11-19"
2509.620117,2509.620117,2509.620117,2509.620117,0,2509.620117,"2012-11-20"
2519.679932,2519.679932,2519.679932,2519.679932,0,2519.679932,"2012-11-21"
2535.090088,2535.090088,2535.090088,2535.090088,0,2535.090088,"2012-11-22"
2557.030029,2557.030029,2557.030029,2557.030029,0,2557.030029,"2012-11-23"
2542.52002,2542.52002,2542.52002,2542.52002,0,2542.52002,"2012-11-26"
2543.449951,2543.449951,2543.449951,2543.449951,0,2543.449951,"2012-11-27"
2546.840088,2546.840088,2546.840088,2546.840088,0,2546.840088,"2012-11-28"
2581.689941,2581.689941,2581.689941,2581.689941,0,2581.689941,"2012-11-29"
2575.25,2575.25,2575.25,2575.25,0,2575.25,"2012-11-30"
2582.360107,2582.360107,2582.360107,2582.360107,0,2582.360107,"2012-12-03"
2590.830078,2590.830078,2590.830078,2590.830078,0,2590.830078,"2012-12-04"
2592.090088,2592.090088,2592.090088,2592.090088,0,2592.090088,"2012-12-05"
2603.409912,2603.409912,2603.409912,2603.409912,0,2603.409912,"2012-12-06"
2601.370117,2601.370117,2601.370117,2601.370117,0,2601.370117,"2012-12-07"
2596.02002,2596.02002,2596.02002,2596.02002,0,2596.02002,"2012-12-10"
2624.030029,2624.030029,2624.030029,2624.030029,0,2624.030029,"2012-12-11"
2630.340088,2630.340088,2630.340088,2630.340088,0,2630.340088,"2012-12-12"
2627.659912,2627.659912,2627.659912,2627.659912,0,2627.659912,"2012-12-13"
2630.540039,2630.540039,2630.540039,2630.540039,0,2630.540039,"2012-12-14"
2628.01001,2628.01001,2628.01001,2628.01001,0,2628.01001,"2012-12-17"
2643.5,2643.5,2643.5,2643.5,0,2643.5,"2012-12-18"
